"region","hustyp","byggnadsperiod","år","Antal"
"Knivsta","övriga hus","-1930","2014",3
"Knivsta","övriga hus","-1930","2015",3
"Knivsta","övriga hus","-1930","2016",3
"Knivsta","övriga hus","-1930","2017",3
"Knivsta","övriga hus","-1930","2018",3
"Knivsta","övriga hus","-1930","2019",4
"Knivsta","övriga hus","-1930","2020",3
"Knivsta","övriga hus","-1930","2021",3
"Knivsta","övriga hus","-1930","2022",3
"Knivsta","övriga hus","-1930","2023",5
"Knivsta","övriga hus","-1930","2024",4
"Knivsta","övriga hus","1931-1940","2013",0
"Knivsta","övriga hus","1931-1940","2014",0
"Knivsta","övriga hus","1931-1940","2015",0
"Knivsta","övriga hus","1931-1940","2016",0
"Knivsta","övriga hus","1931-1940","2017",0
"Knivsta","övriga hus","1931-1940","2018",0
"Knivsta","övriga hus","1931-1940","2019",0
"Knivsta","övriga hus","1931-1940","2020",0
"Knivsta","övriga hus","1931-1940","2021",0
"Knivsta","övriga hus","1931-1940","2022",0
"Knivsta","övriga hus","1931-1940","2023",0
"Knivsta","övriga hus","1931-1940","2024",0
"Knivsta","övriga hus","1941-1950","2013",3
"Knivsta","övriga hus","1941-1950","2014",5
"Knivsta","övriga hus","1941-1950","2015",5
"Knivsta","övriga hus","1941-1950","2016",5
"Knivsta","övriga hus","1941-1950","2017",5
"Knivsta","övriga hus","1941-1950","2018",5
"Knivsta","övriga hus","1941-1950","2019",5
"Knivsta","övriga hus","1941-1950","2020",5
"Knivsta","övriga hus","1941-1950","2021",5
"Knivsta","övriga hus","1941-1950","2022",5
"Knivsta","övriga hus","1941-1950","2023",5
"Knivsta","övriga hus","1941-1950","2024",5
"Knivsta","övriga hus","1951-1960","2013",0
"Knivsta","övriga hus","1951-1960","2014",0
"Knivsta","övriga hus","1951-1960","2015",0
"Knivsta","övriga hus","1951-1960","2016",0
"Knivsta","övriga hus","1951-1960","2017",0
"Knivsta","övriga hus","1951-1960","2018",0
"Knivsta","övriga hus","1951-1960","2019",0
"Knivsta","övriga hus","1951-1960","2020",0
"Knivsta","övriga hus","1951-1960","2021",0
"Knivsta","övriga hus","1951-1960","2022",0
"Knivsta","övriga hus","1951-1960","2023",0
"Knivsta","övriga hus","1951-1960","2024",0
"Knivsta","övriga hus","1961-1970","2013",0
"Knivsta","övriga hus","1961-1970","2014",0
"Knivsta","övriga hus","1961-1970","2015",0
"Knivsta","övriga hus","1961-1970","2016",0
"Knivsta","övriga hus","1961-1970","2017",0
"Knivsta","övriga hus","1961-1970","2018",0
"Knivsta","övriga hus","1961-1970","2019",0
"Knivsta","övriga hus","1961-1970","2020",0
"Knivsta","övriga hus","1961-1970","2021",0
"Knivsta","övriga hus","1961-1970","2022",0
"Knivsta","övriga hus","1961-1970","2023",0
"Knivsta","övriga hus","1961-1970","2024",0
"Knivsta","övriga hus","1971-1980","2013",0
"Knivsta","övriga hus","1971-1980","2014",0
"Knivsta","övriga hus","1971-1980","2015",0
"Knivsta","övriga hus","1971-1980","2016",0
"Knivsta","övriga hus","1971-1980","2017",0
"Knivsta","övriga hus","1971-1980","2018",1
"Knivsta","övriga hus","1971-1980","2019",0
"Knivsta","övriga hus","1971-1980","2020",0
"Knivsta","övriga hus","1971-1980","2021",0
"Knivsta","övriga hus","1971-1980","2022",0
"Knivsta","övriga hus","1971-1980","2023",0
"Knivsta","övriga hus","1971-1980","2024",0
"Knivsta","övriga hus","1981-1990","2013",9
"Knivsta","övriga hus","1981-1990","2014",9
"Knivsta","övriga hus","1981-1990","2015",3
"Knivsta","övriga hus","1981-1990","2016",3
"Knivsta","övriga hus","1981-1990","2017",3
"Knivsta","övriga hus","1981-1990","2018",3
"Knivsta","övriga hus","1981-1990","2019",3
"Knivsta","övriga hus","1981-1990","2020",3
"Knivsta","övriga hus","1981-1990","2021",3
"Knivsta","övriga hus","1981-1990","2022",3
"Knivsta","övriga hus","1981-1990","2023",4
"Knivsta","övriga hus","1981-1990","2024",4
"Knivsta","övriga hus","1991-2000","2013",0
"Knivsta","övriga hus","1991-2000","2014",0
"Knivsta","övriga hus","1991-2000","2015",0
"Knivsta","övriga hus","1991-2000","2016",0
"Knivsta","övriga hus","1991-2000","2017",0
"Knivsta","övriga hus","1991-2000","2018",0
"Knivsta","övriga hus","1991-2000","2019",0
"Knivsta","övriga hus","1991-2000","2020",0
"Knivsta","övriga hus","1991-2000","2021",1
"Knivsta","övriga hus","1991-2000","2022",1
"Knivsta","övriga hus","1991-2000","2023",0
"Knivsta","övriga hus","1991-2000","2024",0
"Knivsta","övriga hus","2001-2010","2013",5
"Knivsta","övriga hus","2001-2010","2014",5
"Knivsta","övriga hus","2001-2010","2015",5
"Knivsta","övriga hus","2001-2010","2016",5
"Knivsta","övriga hus","2001-2010","2017",5
"Knivsta","övriga hus","2001-2010","2018",5
"Knivsta","övriga hus","2001-2010","2019",5
"Knivsta","övriga hus","2001-2010","2020",5
"Knivsta","övriga hus","2001-2010","2021",5
"Knivsta","övriga hus","2001-2010","2022",5
"Knivsta","övriga hus","2001-2010","2023",5
"Knivsta","övriga hus","2001-2010","2024",5
"Knivsta","övriga hus","2011-2020","2013",0
"Knivsta","övriga hus","2011-2020","2014",0
"Knivsta","övriga hus","2011-2020","2015",0
"Knivsta","övriga hus","2011-2020","2016",0
"Knivsta","övriga hus","2011-2020","2017",0
"Knivsta","övriga hus","2011-2020","2018",0
"Knivsta","övriga hus","2011-2020","2019",0
"Knivsta","övriga hus","2011-2020","2020",0
"Knivsta","övriga hus","2011-2020","2021",0
"Knivsta","övriga hus","2011-2020","2022",0
"Knivsta","övriga hus","2011-2020","2023",0
"Knivsta","övriga hus","2011-2020","2024",0
"Knivsta","övriga hus","2021-","2013",0
"Knivsta","övriga hus","2021-","2014",0
"Knivsta","övriga hus","2021-","2015",0
"Knivsta","övriga hus","2021-","2016",0
"Knivsta","övriga hus","2021-","2017",0
"Knivsta","övriga hus","2021-","2018",0
"Knivsta","övriga hus","2021-","2019",0
"Knivsta","övriga hus","2021-","2020",0
"Knivsta","övriga hus","2021-","2021",0
"Knivsta","övriga hus","2021-","2022",0
"Knivsta","övriga hus","2021-","2023",0
"Knivsta","övriga hus","2021-","2024",0
"Knivsta","övriga hus","uppgift saknas","2013",2
"Knivsta","övriga hus","uppgift saknas","2014",3
"Knivsta","övriga hus","uppgift saknas","2015",2
"Knivsta","övriga hus","uppgift saknas","2016",3
"Knivsta","övriga hus","uppgift saknas","2017",3
"Knivsta","övriga hus","uppgift saknas","2018",3
"Knivsta","övriga hus","uppgift saknas","2019",2
"Knivsta","övriga hus","uppgift saknas","2020",2
"Knivsta","övriga hus","uppgift saknas","2021",3
"Knivsta","övriga hus","uppgift saknas","2022",2
"Knivsta","övriga hus","uppgift saknas","2023",3
"Knivsta","övriga hus","uppgift saknas","2024",5
"Heby","småhus","-1930","2013",1507
"Heby","småhus","-1930","2014",1517
"Heby","småhus","-1930","2015",1529
"Heby","småhus","-1930","2016",1580
"Heby","småhus","-1930","2017",1605
"Heby","småhus","-1930","2018",1620
"Heby","småhus","-1930","2019",1626
"Heby","småhus","-1930","2020",1621
"Heby","småhus","-1930","2021",1633
"Heby","småhus","-1930","2022",1625
"Heby","småhus","-1930","2023",1605
"Heby","småhus","-1930","2024",1618
"Heby","småhus","1931-1940","2013",433
"Heby","småhus","1931-1940","2014",432
"Heby","småhus","1931-1940","2015",433
"Heby","småhus","1931-1940","2016",430
"Heby","småhus","1931-1940","2017",436
"Heby","småhus","1931-1940","2018",426
"Heby","småhus","1931-1940","2019",429
"Heby","småhus","1931-1940","2020",431
"Heby","småhus","1931-1940","2021",436
"Heby","småhus","1931-1940","2022",438
"Heby","småhus","1931-1940","2023",433
"Heby","småhus","1931-1940","2024",437
"Heby","småhus","1941-1950","2013",377
"Heby","småhus","1941-1950","2014",371
"Heby","småhus","1941-1950","2015",364
"Heby","småhus","1941-1950","2016",361
"Heby","småhus","1941-1950","2017",367
"Heby","småhus","1941-1950","2018",373
"Heby","småhus","1941-1950","2019",372
"Heby","småhus","1941-1950","2020",378
"Heby","småhus","1941-1950","2021",378
"Heby","småhus","1941-1950","2022",373
"Heby","småhus","1941-1950","2023",369
"Heby","småhus","1941-1950","2024",361
"Heby","småhus","1951-1960","2013",353
"Heby","småhus","1951-1960","2014",356
"Heby","småhus","1951-1960","2015",345
"Heby","småhus","1951-1960","2016",360
"Heby","småhus","1951-1960","2017",358
"Heby","småhus","1951-1960","2018",363
"Heby","småhus","1951-1960","2019",366
"Heby","småhus","1951-1960","2020",363
"Heby","småhus","1951-1960","2021",362
"Heby","småhus","1951-1960","2022",361
"Heby","småhus","1951-1960","2023",366
"Heby","småhus","1951-1960","2024",360
"Heby","småhus","1961-1970","2013",521
"Heby","småhus","1961-1970","2014",512
"Heby","småhus","1961-1970","2015",517
"Heby","småhus","1961-1970","2016",522
"Heby","småhus","1961-1970","2017",524
"Heby","småhus","1961-1970","2018",525
"Heby","småhus","1961-1970","2019",533
"Heby","småhus","1961-1970","2020",535
"Heby","småhus","1961-1970","2021",546
"Heby","småhus","1961-1970","2022",546
"Heby","småhus","1961-1970","2023",541
"Heby","småhus","1961-1970","2024",548
"Heby","småhus","1971-1980","2013",792
"Heby","småhus","1971-1980","2014",793
"Heby","småhus","1971-1980","2015",801
"Heby","småhus","1971-1980","2016",799
"Heby","småhus","1971-1980","2017",796
"Heby","småhus","1971-1980","2018",796
"Heby","småhus","1971-1980","2019",794
"Heby","småhus","1971-1980","2020",797
"Heby","småhus","1971-1980","2021",791
"Heby","småhus","1971-1980","2022",798
"Heby","småhus","1971-1980","2023",797
"Heby","småhus","1971-1980","2024",806
"Heby","småhus","1981-1990","2013",396
"Heby","småhus","1981-1990","2014",397
"Heby","småhus","1981-1990","2015",397
"Heby","småhus","1981-1990","2016",396
"Heby","småhus","1981-1990","2017",398
"Heby","småhus","1981-1990","2018",400
"Heby","småhus","1981-1990","2019",402
"Heby","småhus","1981-1990","2020",402
"Heby","småhus","1981-1990","2021",394
"Heby","småhus","1981-1990","2022",405
"Heby","småhus","1981-1990","2023",401
"Heby","småhus","1981-1990","2024",399
"Heby","småhus","1991-2000","2013",150
"Heby","småhus","1991-2000","2014",152
"Heby","småhus","1991-2000","2015",154
"Heby","småhus","1991-2000","2016",153
"Heby","småhus","1991-2000","2017",154
"Heby","småhus","1991-2000","2018",152
"Heby","småhus","1991-2000","2019",154
"Heby","småhus","1991-2000","2020",156
"Heby","småhus","1991-2000","2021",157
"Heby","småhus","1991-2000","2022",156
"Heby","småhus","1991-2000","2023",152
"Heby","småhus","1991-2000","2024",144
"Heby","småhus","2001-2010","2013",82
"Heby","småhus","2001-2010","2014",82
"Heby","småhus","2001-2010","2015",85
"Heby","småhus","2001-2010","2016",101
"Heby","småhus","2001-2010","2017",101
"Heby","småhus","2001-2010","2018",102
"Heby","småhus","2001-2010","2019",102
"Heby","småhus","2001-2010","2020",103
"Heby","småhus","2001-2010","2021",106
"Heby","småhus","2001-2010","2022",104
"Heby","småhus","2001-2010","2023",106
"Heby","småhus","2001-2010","2024",107
"Heby","småhus","2011-2020","2013",1
"Heby","småhus","2011-2020","2014",4
"Heby","småhus","2011-2020","2015",12
"Heby","småhus","2011-2020","2016",37
"Heby","småhus","2011-2020","2017",54
"Heby","småhus","2011-2020","2018",72
"Heby","småhus","2011-2020","2019",83
"Heby","småhus","2011-2020","2020",126
"Heby","småhus","2011-2020","2021",131
"Heby","småhus","2011-2020","2022",139
"Heby","småhus","2011-2020","2023",135
"Heby","småhus","2011-2020","2024",136
"Heby","småhus","2021-","2013",0
"Heby","småhus","2021-","2014",0
"Heby","småhus","2021-","2015",0
"Heby","småhus","2021-","2016",0
"Heby","småhus","2021-","2017",0
"Heby","småhus","2021-","2018",0
"Heby","småhus","2021-","2019",0
"Heby","småhus","2021-","2020",0
"Heby","småhus","2021-","2021",17
"Heby","småhus","2021-","2022",21
"Heby","småhus","2021-","2023",21
"Heby","småhus","2021-","2024",27
"Heby","småhus","uppgift saknas","2013",15
"Heby","småhus","uppgift saknas","2014",11
"Heby","småhus","uppgift saknas","2015",7
"Heby","småhus","uppgift saknas","2016",19
"Heby","småhus","uppgift saknas","2017",16
"Heby","småhus","uppgift saknas","2018",10
"Heby","småhus","uppgift saknas","2019",13
"Heby","småhus","uppgift saknas","2020",13
"Heby","småhus","uppgift saknas","2021",16
"Heby","småhus","uppgift saknas","2022",17
"Heby","småhus","uppgift saknas","2023",15
"Heby","småhus","uppgift saknas","2024",12
"Heby","flerbostadshus","-1930","2013",75
"Heby","flerbostadshus","-1930","2014",75
"Heby","flerbostadshus","-1930","2015",78
"Heby","flerbostadshus","-1930","2016",78
"Heby","flerbostadshus","-1930","2017",75
"Heby","flerbostadshus","-1930","2018",89
"Heby","flerbostadshus","-1930","2019",93
"Heby","flerbostadshus","-1930","2020",95
"Heby","flerbostadshus","-1930","2021",96
"Heby","flerbostadshus","-1930","2022",96
"Heby","flerbostadshus","-1930","2023",96
"Heby","flerbostadshus","-1930","2024",96
"Heby","flerbostadshus","1931-1940","2013",22
"Heby","flerbostadshus","1931-1940","2014",22
"Heby","flerbostadshus","1931-1940","2015",18
"Heby","flerbostadshus","1931-1940","2016",18
"Heby","flerbostadshus","1931-1940","2017",18
"Heby","flerbostadshus","1931-1940","2018",22
"Heby","flerbostadshus","1931-1940","2019",27
"Heby","flerbostadshus","1931-1940","2020",27
"Heby","flerbostadshus","1931-1940","2021",27
"Heby","flerbostadshus","1931-1940","2022",27
"Heby","flerbostadshus","1931-1940","2023",27
"Heby","flerbostadshus","1931-1940","2024",27
"Heby","flerbostadshus","1941-1950","2013",93
"Heby","flerbostadshus","1941-1950","2014",93
"Heby","flerbostadshus","1941-1950","2015",96
"Heby","flerbostadshus","1941-1950","2016",96
"Heby","flerbostadshus","1941-1950","2017",96
"Heby","flerbostadshus","1941-1950","2018",103
"Heby","flerbostadshus","1941-1950","2019",103
"Heby","flerbostadshus","1941-1950","2020",103
"Heby","flerbostadshus","1941-1950","2021",103
"Heby","flerbostadshus","1941-1950","2022",103
"Heby","flerbostadshus","1941-1950","2023",103
"Heby","flerbostadshus","1941-1950","2024",81
"Heby","flerbostadshus","1951-1960","2013",229
"Heby","flerbostadshus","1951-1960","2014",229
"Heby","flerbostadshus","1951-1960","2015",229
"Heby","flerbostadshus","1951-1960","2016",260
"Heby","flerbostadshus","1951-1960","2017",239
"Heby","flerbostadshus","1951-1960","2018",239
"Heby","flerbostadshus","1951-1960","2019",245
"Heby","flerbostadshus","1951-1960","2020",245
"Heby","flerbostadshus","1951-1960","2021",245
"Heby","flerbostadshus","1951-1960","2022",235
"Heby","flerbostadshus","1951-1960","2023",235
"Heby","flerbostadshus","1951-1960","2024",235
"Heby","flerbostadshus","1961-1970","2013",422
"Heby","flerbostadshus","1961-1970","2014",425
"Heby","flerbostadshus","1961-1970","2015",425
"Heby","flerbostadshus","1961-1970","2016",441
"Heby","flerbostadshus","1961-1970","2017",441
"Heby","flerbostadshus","1961-1970","2018",444
"Heby","flerbostadshus","1961-1970","2019",444
"Heby","flerbostadshus","1961-1970","2020",444
"Heby","flerbostadshus","1961-1970","2021",444
"Heby","flerbostadshus","1961-1970","2022",444
"Heby","flerbostadshus","1961-1970","2023",444
"Heby","flerbostadshus","1961-1970","2024",430
"Heby","flerbostadshus","1971-1980","2013",224
"Heby","flerbostadshus","1971-1980","2014",224
"Heby","flerbostadshus","1971-1980","2015",224
"Heby","flerbostadshus","1971-1980","2016",224
"Heby","flerbostadshus","1971-1980","2017",224
"Heby","flerbostadshus","1971-1980","2018",224
"Heby","flerbostadshus","1971-1980","2019",224
"Heby","flerbostadshus","1971-1980","2020",224
"Heby","flerbostadshus","1971-1980","2021",224
"Heby","flerbostadshus","1971-1980","2022",224
"Heby","flerbostadshus","1971-1980","2023",224
"Heby","flerbostadshus","1971-1980","2024",232
"Heby","flerbostadshus","1981-1990","2013",98
"Heby","flerbostadshus","1981-1990","2014",98
"Heby","flerbostadshus","1981-1990","2015",98
"Heby","flerbostadshus","1981-1990","2016",91
"Heby","flerbostadshus","1981-1990","2017",91
"Heby","flerbostadshus","1981-1990","2018",88
"Heby","flerbostadshus","1981-1990","2019",88
"Heby","flerbostadshus","1981-1990","2020",88
"Heby","flerbostadshus","1981-1990","2021",88
"Heby","flerbostadshus","1981-1990","2022",98
"Heby","flerbostadshus","1981-1990","2023",100
"Heby","flerbostadshus","1981-1990","2024",114
"Heby","flerbostadshus","1991-2000","2013",112
"Heby","flerbostadshus","1991-2000","2014",112
"Heby","flerbostadshus","1991-2000","2015",112
"Heby","flerbostadshus","1991-2000","2016",91
"Heby","flerbostadshus","1991-2000","2017",112
"Heby","flerbostadshus","1991-2000","2018",112
"Heby","flerbostadshus","1991-2000","2019",112
"Heby","flerbostadshus","1991-2000","2020",112
"Heby","flerbostadshus","1991-2000","2021",112
"Heby","flerbostadshus","1991-2000","2022",112
"Heby","flerbostadshus","1991-2000","2023",112
"Heby","flerbostadshus","1991-2000","2024",126
"Heby","flerbostadshus","2001-2010","2013",34
"Heby","flerbostadshus","2001-2010","2014",34
"Heby","flerbostadshus","2001-2010","2015",46
"Heby","flerbostadshus","2001-2010","2016",46
"Heby","flerbostadshus","2001-2010","2017",46
"Heby","flerbostadshus","2001-2010","2018",46
"Heby","flerbostadshus","2001-2010","2019",46
"Heby","flerbostadshus","2001-2010","2020",46
"Heby","flerbostadshus","2001-2010","2021",46
"Heby","flerbostadshus","2001-2010","2022",46
"Heby","flerbostadshus","2001-2010","2023",46
"Heby","flerbostadshus","2001-2010","2024",54
"Heby","flerbostadshus","2011-2020","2013",0
"Heby","flerbostadshus","2011-2020","2014",0
"Heby","flerbostadshus","2011-2020","2015",24
"Heby","flerbostadshus","2011-2020","2016",41
"Heby","flerbostadshus","2011-2020","2017",41
"Heby","flerbostadshus","2011-2020","2018",63
"Heby","flerbostadshus","2011-2020","2019",90
"Heby","flerbostadshus","2011-2020","2020",96
"Heby","flerbostadshus","2011-2020","2021",96
"Heby","flerbostadshus","2011-2020","2022",96
"Heby","flerbostadshus","2011-2020","2023",96
"Heby","flerbostadshus","2011-2020","2024",96
"Heby","flerbostadshus","2021-","2013",0
"Heby","flerbostadshus","2021-","2014",0
"Heby","flerbostadshus","2021-","2015",0
"Heby","flerbostadshus","2021-","2016",0
"Heby","flerbostadshus","2021-","2017",0
"Heby","flerbostadshus","2021-","2018",0
"Heby","flerbostadshus","2021-","2019",0
"Heby","flerbostadshus","2021-","2020",0
"Heby","flerbostadshus","2021-","2021",32
"Heby","flerbostadshus","2021-","2022",65
"Heby","flerbostadshus","2021-","2023",74
"Heby","flerbostadshus","2021-","2024",74
"Heby","flerbostadshus","uppgift saknas","2013",3
"Heby","flerbostadshus","uppgift saknas","2014",0
"Heby","flerbostadshus","uppgift saknas","2015",0
"Heby","flerbostadshus","uppgift saknas","2016",0
"Heby","flerbostadshus","uppgift saknas","2017",0
"Heby","flerbostadshus","uppgift saknas","2018",0
"Heby","flerbostadshus","uppgift saknas","2019",0
"Heby","flerbostadshus","uppgift saknas","2020",0
"Heby","flerbostadshus","uppgift saknas","2021",0
"Heby","flerbostadshus","uppgift saknas","2022",0
"Heby","flerbostadshus","uppgift saknas","2023",8
"Heby","flerbostadshus","uppgift saknas","2024",0
"Heby","övriga hus","-1930","2013",28
"Heby","övriga hus","-1930","2014",28
"Heby","övriga hus","-1930","2015",28
"Heby","övriga hus","-1930","2016",30
"Heby","övriga hus","-1930","2017",31
"Heby","övriga hus","-1930","2018",32
"Heby","övriga hus","-1930","2019",32
"Heby","övriga hus","-1930","2020",33
"Heby","övriga hus","-1930","2021",33
"Heby","övriga hus","-1930","2022",32
"Heby","övriga hus","-1930","2023",31
"Heby","övriga hus","-1930","2024",31
"Heby","övriga hus","1931-1940","2013",6
"Heby","övriga hus","1931-1940","2014",6
"Heby","övriga hus","1931-1940","2015",7
"Heby","övriga hus","1931-1940","2016",6
"Heby","övriga hus","1931-1940","2017",6
"Heby","övriga hus","1931-1940","2018",6
"Heby","övriga hus","1931-1940","2019",9
"Heby","övriga hus","1931-1940","2020",9
"Heby","övriga hus","1931-1940","2021",9
"Heby","övriga hus","1931-1940","2022",9
"Heby","övriga hus","1931-1940","2023",9
"Heby","övriga hus","1931-1940","2024",9
"Heby","övriga hus","1941-1950","2013",2
"Heby","övriga hus","1941-1950","2014",2
"Heby","övriga hus","1941-1950","2015",2
"Heby","övriga hus","1941-1950","2016",1
"Heby","övriga hus","1941-1950","2017",1
"Heby","övriga hus","1941-1950","2018",1
"Heby","övriga hus","1941-1950","2019",2
"Heby","övriga hus","1941-1950","2020",2
"Heby","övriga hus","1941-1950","2021",2
"Heby","övriga hus","1941-1950","2022",3
"Heby","övriga hus","1941-1950","2023",3
"Heby","övriga hus","1941-1950","2024",3
"Heby","övriga hus","1951-1960","2013",6
"Heby","övriga hus","1951-1960","2014",13
"Heby","övriga hus","1951-1960","2015",13
"Heby","övriga hus","1951-1960","2016",7
"Heby","övriga hus","1951-1960","2017",7
"Heby","övriga hus","1951-1960","2018",14
"Heby","övriga hus","1951-1960","2019",14
"Heby","övriga hus","1951-1960","2020",14
"Heby","övriga hus","1951-1960","2021",14
"Heby","övriga hus","1951-1960","2022",14
"Heby","övriga hus","1951-1960","2023",14
"Heby","övriga hus","1951-1960","2024",14
"Heby","övriga hus","1961-1970","2013",6
"Heby","övriga hus","1961-1970","2014",6
"Heby","övriga hus","1961-1970","2015",6
"Heby","övriga hus","1961-1970","2016",7
"Heby","övriga hus","1961-1970","2017",7
"Heby","övriga hus","1961-1970","2018",7
"Heby","övriga hus","1961-1970","2019",7
"Heby","övriga hus","1961-1970","2020",7
"Heby","övriga hus","1961-1970","2021",7
"Heby","övriga hus","1961-1970","2022",7
"Heby","övriga hus","1961-1970","2023",7
"Heby","övriga hus","1961-1970","2024",7
"Heby","övriga hus","1971-1980","2013",6
"Heby","övriga hus","1971-1980","2014",6
"Heby","övriga hus","1971-1980","2015",0
"Heby","övriga hus","1971-1980","2016",1
"Heby","övriga hus","1971-1980","2017",1
"Heby","övriga hus","1971-1980","2018",1
"Heby","övriga hus","1971-1980","2019",1
"Heby","övriga hus","1971-1980","2020",1
"Heby","övriga hus","1971-1980","2021",1
"Heby","övriga hus","1971-1980","2022",1
"Heby","övriga hus","1971-1980","2023",1
"Heby","övriga hus","1971-1980","2024",1
"Heby","övriga hus","1981-1990","2013",4
"Heby","övriga hus","1981-1990","2014",4
"Heby","övriga hus","1981-1990","2015",3
"Heby","övriga hus","1981-1990","2016",3
"Heby","övriga hus","1981-1990","2017",3
"Heby","övriga hus","1981-1990","2018",3
"Heby","övriga hus","1981-1990","2019",4
"Heby","övriga hus","1981-1990","2020",4
"Heby","övriga hus","1981-1990","2021",4
"Heby","övriga hus","1981-1990","2022",4
"Heby","övriga hus","1981-1990","2023",4
"Heby","övriga hus","1981-1990","2024",4
"Heby","övriga hus","1991-2000","2013",0
"Heby","övriga hus","1991-2000","2014",0
"Heby","övriga hus","1991-2000","2015",0
"Heby","övriga hus","1991-2000","2016",0
"Heby","övriga hus","1991-2000","2017",0
"Heby","övriga hus","1991-2000","2018",0
"Heby","övriga hus","1991-2000","2019",0
"Heby","övriga hus","1991-2000","2020",0
"Heby","övriga hus","1991-2000","2021",0
"Heby","övriga hus","1991-2000","2022",0
"Heby","övriga hus","1991-2000","2023",0
"Heby","övriga hus","1991-2000","2024",0
"Heby","övriga hus","2001-2010","2013",0
"Heby","övriga hus","2001-2010","2014",0
"Heby","övriga hus","2001-2010","2015",0
"Heby","övriga hus","2001-2010","2016",0
"Heby","övriga hus","2001-2010","2017",0
"Heby","övriga hus","2001-2010","2018",0
"Heby","övriga hus","2001-2010","2019",0
"Heby","övriga hus","2001-2010","2020",0
"Heby","övriga hus","2001-2010","2021",0
"Heby","övriga hus","2001-2010","2022",0
"Heby","övriga hus","2001-2010","2023",0
"Heby","övriga hus","2001-2010","2024",0
"Heby","övriga hus","2011-2020","2013",0
"Heby","övriga hus","2011-2020","2014",0
"Heby","övriga hus","2011-2020","2015",0
"Heby","övriga hus","2011-2020","2016",0
"Heby","övriga hus","2011-2020","2017",0
"Heby","övriga hus","2011-2020","2018",0
"Heby","övriga hus","2011-2020","2019",1
"Heby","övriga hus","2011-2020","2020",1
"Heby","övriga hus","2011-2020","2021",1
"Heby","övriga hus","2011-2020","2022",1
"Heby","övriga hus","2011-2020","2023",1
"Heby","övriga hus","2011-2020","2024",1
"Heby","övriga hus","2021-","2013",0
"Heby","övriga hus","2021-","2014",0
"Heby","övriga hus","2021-","2015",0
"Heby","övriga hus","2021-","2016",0
"Heby","övriga hus","2021-","2017",0
"Heby","övriga hus","2021-","2018",0
"Heby","övriga hus","2021-","2019",0
"Heby","övriga hus","2021-","2020",0
"Heby","övriga hus","2021-","2021",0
"Heby","övriga hus","2021-","2022",1
"Heby","övriga hus","2021-","2023",1
"Heby","övriga hus","2021-","2024",1
"Heby","övriga hus","uppgift saknas","2013",16
"Heby","övriga hus","uppgift saknas","2014",9
"Heby","övriga hus","uppgift saknas","2015",9
"Heby","övriga hus","uppgift saknas","2016",16
"Heby","övriga hus","uppgift saknas","2017",16
"Heby","övriga hus","uppgift saknas","2018",9
"Heby","övriga hus","uppgift saknas","2019",8
"Heby","övriga hus","uppgift saknas","2020",8
"Heby","övriga hus","uppgift saknas","2021",8
"Heby","övriga hus","uppgift saknas","2022",8
"Heby","övriga hus","uppgift saknas","2023",8
"Heby","övriga hus","uppgift saknas","2024",8
"Tierp","småhus","-1930","2013",2054
"Tierp","småhus","-1930","2014",2048
"Tierp","småhus","-1930","2015",2072
"Tierp","småhus","-1930","2016",2037
"Tierp","småhus","-1930","2017",2051
"Tierp","småhus","-1930","2018",2079
"Tierp","småhus","-1930","2019",2069
"Tierp","småhus","-1930","2020",2076
"Tierp","småhus","-1930","2021",2070
"Tierp","småhus","-1930","2022",2081
"Tierp","småhus","-1930","2023",2044
"Tierp","småhus","-1930","2024",2047
"Tierp","småhus","1931-1940","2013",516
"Tierp","småhus","1931-1940","2014",511
"Tierp","småhus","1931-1940","2015",510
"Tierp","småhus","1931-1940","2016",514
"Tierp","småhus","1931-1940","2017",514
"Tierp","småhus","1931-1940","2018",518
"Tierp","småhus","1931-1940","2019",517
"Tierp","småhus","1931-1940","2020",517
"Tierp","småhus","1931-1940","2021",514
"Tierp","småhus","1931-1940","2022",515
"Tierp","småhus","1931-1940","2023",514
"Tierp","småhus","1931-1940","2024",508
"Tierp","småhus","1941-1950","2013",644
"Tierp","småhus","1941-1950","2014",643
"Tierp","småhus","1941-1950","2015",640
"Tierp","småhus","1941-1950","2016",643
"Tierp","småhus","1941-1950","2017",644
"Tierp","småhus","1941-1950","2018",644
"Tierp","småhus","1941-1950","2019",649
"Tierp","småhus","1941-1950","2020",640
"Tierp","småhus","1941-1950","2021",638
"Tierp","småhus","1941-1950","2022",638
"Tierp","småhus","1941-1950","2023",628
"Tierp","småhus","1941-1950","2024",634
"Tierp","småhus","1951-1960","2013",509
"Tierp","småhus","1951-1960","2014",509
"Tierp","småhus","1951-1960","2015",510
"Tierp","småhus","1951-1960","2016",508
"Tierp","småhus","1951-1960","2017",506
"Tierp","småhus","1951-1960","2018",507
"Tierp","småhus","1951-1960","2019",515
"Tierp","småhus","1951-1960","2020",508
"Tierp","småhus","1951-1960","2021",514
"Tierp","småhus","1951-1960","2022",512
"Tierp","småhus","1951-1960","2023",516
"Tierp","småhus","1951-1960","2024",519
"Tierp","småhus","1961-1970","2013",681
"Tierp","småhus","1961-1970","2014",686
"Tierp","småhus","1961-1970","2015",679
"Tierp","småhus","1961-1970","2016",680
"Tierp","småhus","1961-1970","2017",686
"Tierp","småhus","1961-1970","2018",687
