"region","hustyp","lägenhetstyp","år","Antal"
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2013",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2014",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2015",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2016",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2017",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2018",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2019",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2020",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2021",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2022",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2023",0
"Håbo","flerbostadshus","lägenheter utan köksutrustning","2024",0
"Håbo","flerbostadshus","1 rum och kök","2013",238
"Håbo","flerbostadshus","1 rum och kök","2014",239
"Håbo","flerbostadshus","1 rum och kök","2015",239
"Håbo","flerbostadshus","1 rum och kök","2016",243
"Håbo","flerbostadshus","1 rum och kök","2017",243
"Håbo","flerbostadshus","1 rum och kök","2018",251
"Håbo","flerbostadshus","1 rum och kök","2019",265
"Håbo","flerbostadshus","1 rum och kök","2020",265
"Håbo","flerbostadshus","1 rum och kök","2021",283
"Håbo","flerbostadshus","1 rum och kök","2022",359
"Håbo","flerbostadshus","1 rum och kök","2023",408
"Håbo","flerbostadshus","1 rum och kök","2024",452
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2013",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2014",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2015",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2016",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2017",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2018",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2019",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2020",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2021",78
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2022",84
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2023",121
"Håbo","flerbostadshus","1 rum och kokvrå/kokskåp","2024",121
"Håbo","flerbostadshus","2 rum och kök","2013",808
"Håbo","flerbostadshus","2 rum och kök","2014",808
"Håbo","flerbostadshus","2 rum och kök","2015",808
"Håbo","flerbostadshus","2 rum och kök","2016",875
"Håbo","flerbostadshus","2 rum och kök","2017",875
"Håbo","flerbostadshus","2 rum och kök","2018",905
"Håbo","flerbostadshus","2 rum och kök","2019",987
"Håbo","flerbostadshus","2 rum och kök","2020",993
"Håbo","flerbostadshus","2 rum och kök","2021",1035
"Håbo","flerbostadshus","2 rum och kök","2022",1077
"Håbo","flerbostadshus","2 rum och kök","2023",1108
"Håbo","flerbostadshus","2 rum och kök","2024",1156
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2013",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2014",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2015",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2016",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2017",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2018",30
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2019",130
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2020",130
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2021",130
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2022",130
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2023",130
"Håbo","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2024",130
"Håbo","flerbostadshus","3 rum och kök","2013",665
"Håbo","flerbostadshus","3 rum och kök","2014",666
"Håbo","flerbostadshus","3 rum och kök","2015",666
"Håbo","flerbostadshus","3 rum och kök","2016",695
"Håbo","flerbostadshus","3 rum och kök","2017",695
"Håbo","flerbostadshus","3 rum och kök","2018",714
"Håbo","flerbostadshus","3 rum och kök","2019",765
"Håbo","flerbostadshus","3 rum och kök","2020",771
"Håbo","flerbostadshus","3 rum och kök","2021",812
"Håbo","flerbostadshus","3 rum och kök","2022",874
"Håbo","flerbostadshus","3 rum och kök","2023",943
"Håbo","flerbostadshus","3 rum och kök","2024",973
"Håbo","flerbostadshus","4 rum och kök","2013",273
"Håbo","flerbostadshus","4 rum och kök","2014",273
"Håbo","flerbostadshus","4 rum och kök","2015",273
"Håbo","flerbostadshus","4 rum och kök","2016",284
"Håbo","flerbostadshus","4 rum och kök","2017",284
"Håbo","flerbostadshus","4 rum och kök","2018",290
"Håbo","flerbostadshus","4 rum och kök","2019",290
"Håbo","flerbostadshus","4 rum och kök","2020",296
"Håbo","flerbostadshus","4 rum och kök","2021",313
"Håbo","flerbostadshus","4 rum och kök","2022",314
"Håbo","flerbostadshus","4 rum och kök","2023",314
"Håbo","flerbostadshus","4 rum och kök","2024",324
"Håbo","flerbostadshus","5 rum och kök","2013",17
"Håbo","flerbostadshus","5 rum och kök","2014",16
"Håbo","flerbostadshus","5 rum och kök","2015",16
"Håbo","flerbostadshus","5 rum och kök","2016",16
"Håbo","flerbostadshus","5 rum och kök","2017",16
"Håbo","flerbostadshus","5 rum och kök","2018",16
"Håbo","flerbostadshus","5 rum och kök","2019",16
"Håbo","flerbostadshus","5 rum och kök","2020",16
"Håbo","flerbostadshus","5 rum och kök","2021",16
"Håbo","flerbostadshus","5 rum och kök","2022",16
"Håbo","flerbostadshus","5 rum och kök","2023",16
"Håbo","flerbostadshus","5 rum och kök","2024",16
"Håbo","flerbostadshus","6 eller flera rum och kök","2013",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2014",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2015",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2016",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2017",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2018",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2019",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2020",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2021",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2022",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2023",0
"Håbo","flerbostadshus","6 eller flera rum och kök","2024",0
"Håbo","flerbostadshus","uppgift saknas","2013",4
"Håbo","flerbostadshus","uppgift saknas","2014",10
"Håbo","flerbostadshus","uppgift saknas","2015",10
"Håbo","flerbostadshus","uppgift saknas","2016",10
"Håbo","flerbostadshus","uppgift saknas","2017",10
"Håbo","flerbostadshus","uppgift saknas","2018",10
"Håbo","flerbostadshus","uppgift saknas","2019",10
"Håbo","flerbostadshus","uppgift saknas","2020",10
"Håbo","flerbostadshus","uppgift saknas","2021",60
"Håbo","flerbostadshus","uppgift saknas","2022",60
"Håbo","flerbostadshus","uppgift saknas","2023",60
"Håbo","flerbostadshus","uppgift saknas","2024",60
"Håbo","övriga hus","lägenheter utan köksutrustning","2013",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2014",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2015",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2016",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2017",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2018",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2019",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2020",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2021",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2022",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2023",0
"Håbo","övriga hus","lägenheter utan köksutrustning","2024",0
"Håbo","övriga hus","1 rum och kök","2013",13
"Håbo","övriga hus","1 rum och kök","2014",13
"Håbo","övriga hus","1 rum och kök","2015",13
"Håbo","övriga hus","1 rum och kök","2016",13
"Håbo","övriga hus","1 rum och kök","2017",13
"Håbo","övriga hus","1 rum och kök","2018",13
"Håbo","övriga hus","1 rum och kök","2019",13
"Håbo","övriga hus","1 rum och kök","2020",13
"Håbo","övriga hus","1 rum och kök","2021",13
"Håbo","övriga hus","1 rum och kök","2022",3
"Håbo","övriga hus","1 rum och kök","2023",3
"Håbo","övriga hus","1 rum och kök","2024",3
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2013",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2014",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2015",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2016",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2017",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2018",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2019",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2020",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2021",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2022",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2023",18
"Håbo","övriga hus","1 rum och kokvrå/kokskåp","2024",18
"Håbo","övriga hus","2 rum och kök","2013",7
"Håbo","övriga hus","2 rum och kök","2014",7
"Håbo","övriga hus","2 rum och kök","2015",7
"Håbo","övriga hus","2 rum och kök","2016",7
"Håbo","övriga hus","2 rum och kök","2017",10
"Håbo","övriga hus","2 rum och kök","2018",10
"Håbo","övriga hus","2 rum och kök","2019",12
"Håbo","övriga hus","2 rum och kök","2020",12
"Håbo","övriga hus","2 rum och kök","2021",12
"Håbo","övriga hus","2 rum och kök","2022",9
"Håbo","övriga hus","2 rum och kök","2023",9
"Håbo","övriga hus","2 rum och kök","2024",9
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2013",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2014",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2015",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2016",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2017",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2018",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2019",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2020",1
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2021",0
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2022",0
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2023",0
"Håbo","övriga hus","2 eller flera rum och kokvrå/kokskåp","2024",0
"Håbo","övriga hus","3 rum och kök","2013",5
"Håbo","övriga hus","3 rum och kök","2014",5
"Håbo","övriga hus","3 rum och kök","2015",9
"Håbo","övriga hus","3 rum och kök","2016",9
"Håbo","övriga hus","3 rum och kök","2017",10
"Håbo","övriga hus","3 rum och kök","2018",10
"Håbo","övriga hus","3 rum och kök","2019",10
"Håbo","övriga hus","3 rum och kök","2020",10
"Håbo","övriga hus","3 rum och kök","2021",6
"Håbo","övriga hus","3 rum och kök","2022",6
"Håbo","övriga hus","3 rum och kök","2023",6
"Håbo","övriga hus","3 rum och kök","2024",6
"Håbo","övriga hus","4 rum och kök","2013",7
"Håbo","övriga hus","4 rum och kök","2014",7
"Håbo","övriga hus","4 rum och kök","2015",7
"Håbo","övriga hus","4 rum och kök","2016",7
"Håbo","övriga hus","4 rum och kök","2017",7
"Håbo","övriga hus","4 rum och kök","2018",6
"Håbo","övriga hus","4 rum och kök","2019",8
"Håbo","övriga hus","4 rum och kök","2020",8
"Håbo","övriga hus","4 rum och kök","2021",7
"Håbo","övriga hus","4 rum och kök","2022",7
"Håbo","övriga hus","4 rum och kök","2023",7
"Håbo","övriga hus","4 rum och kök","2024",7
"Håbo","övriga hus","5 rum och kök","2013",5
"Håbo","övriga hus","5 rum och kök","2014",5
"Håbo","övriga hus","5 rum och kök","2015",5
"Håbo","övriga hus","5 rum och kök","2016",5
"Håbo","övriga hus","5 rum och kök","2017",5
"Håbo","övriga hus","5 rum och kök","2018",5
"Håbo","övriga hus","5 rum och kök","2019",5
"Håbo","övriga hus","5 rum och kök","2020",5
"Håbo","övriga hus","5 rum och kök","2021",5
"Håbo","övriga hus","5 rum och kök","2022",5
"Håbo","övriga hus","5 rum och kök","2023",5
"Håbo","övriga hus","5 rum och kök","2024",5
"Håbo","övriga hus","6 eller flera rum och kök","2013",2
"Håbo","övriga hus","6 eller flera rum och kök","2014",2
"Håbo","övriga hus","6 eller flera rum och kök","2015",2
"Håbo","övriga hus","6 eller flera rum och kök","2016",2
"Håbo","övriga hus","6 eller flera rum och kök","2017",2
"Håbo","övriga hus","6 eller flera rum och kök","2018",2
"Håbo","övriga hus","6 eller flera rum och kök","2019",2
"Håbo","övriga hus","6 eller flera rum och kök","2020",2
"Håbo","övriga hus","6 eller flera rum och kök","2021",2
"Håbo","övriga hus","6 eller flera rum och kök","2022",2
"Håbo","övriga hus","6 eller flera rum och kök","2023",2
"Håbo","övriga hus","6 eller flera rum och kök","2024",2
"Håbo","övriga hus","uppgift saknas","2013",4
"Håbo","övriga hus","uppgift saknas","2014",5
"Håbo","övriga hus","uppgift saknas","2015",5
"Håbo","övriga hus","uppgift saknas","2016",5
"Håbo","övriga hus","uppgift saknas","2017",4
"Håbo","övriga hus","uppgift saknas","2018",4
"Håbo","övriga hus","uppgift saknas","2019",4
"Håbo","övriga hus","uppgift saknas","2020",4
"Håbo","övriga hus","uppgift saknas","2021",4
"Håbo","övriga hus","uppgift saknas","2022",6
"Håbo","övriga hus","uppgift saknas","2023",5
"Håbo","övriga hus","uppgift saknas","2024",6
"Håbo","specialbostäder","lägenheter utan köksutrustning","2013",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2014",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2015",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2016",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2017",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2018",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2019",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2020",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2021",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2022",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2023",0
"Håbo","specialbostäder","lägenheter utan köksutrustning","2024",0
"Håbo","specialbostäder","1 rum och kök","2013",6
"Håbo","specialbostäder","1 rum och kök","2014",6
"Håbo","specialbostäder","1 rum och kök","2015",6
"Håbo","specialbostäder","1 rum och kök","2016",6
"Håbo","specialbostäder","1 rum och kök","2017",6
"Håbo","specialbostäder","1 rum och kök","2018",6
"Håbo","specialbostäder","1 rum och kök","2019",13
"Håbo","specialbostäder","1 rum och kök","2020",13
"Håbo","specialbostäder","1 rum och kök","2021",13
"Håbo","specialbostäder","1 rum och kök","2022",13
"Håbo","specialbostäder","1 rum och kök","2023",13
"Håbo","specialbostäder","1 rum och kök","2024",13
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2013",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2014",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2015",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2016",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2017",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2018",38
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2019",99
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2020",99
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2021",159
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2022",159
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2023",159
"Håbo","specialbostäder","1 rum och kokvrå/kokskåp","2024",159
"Håbo","specialbostäder","2 rum och kök","2013",5
"Håbo","specialbostäder","2 rum och kök","2014",5
"Håbo","specialbostäder","2 rum och kök","2015",5
"Håbo","specialbostäder","2 rum och kök","2016",5
"Håbo","specialbostäder","2 rum och kök","2017",5
"Håbo","specialbostäder","2 rum och kök","2018",5
"Håbo","specialbostäder","2 rum och kök","2019",18
"Håbo","specialbostäder","2 rum och kök","2020",18
"Håbo","specialbostäder","2 rum och kök","2021",18
"Håbo","specialbostäder","2 rum och kök","2022",18
"Håbo","specialbostäder","2 rum och kök","2023",18
"Håbo","specialbostäder","2 rum och kök","2024",18
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2013",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2014",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2015",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2016",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2017",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2018",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2019",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2020",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2021",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2022",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2023",2
"Håbo","specialbostäder","2 eller flera rum och kokvrå/kokskåp","2024",2
"Håbo","specialbostäder","3 rum och kök","2013",5
"Håbo","specialbostäder","3 rum och kök","2014",5
"Håbo","specialbostäder","3 rum och kök","2015",5
"Håbo","specialbostäder","3 rum och kök","2016",5
"Håbo","specialbostäder","3 rum och kök","2017",5
"Håbo","specialbostäder","3 rum och kök","2018",5
"Håbo","specialbostäder","3 rum och kök","2019",5
"Håbo","specialbostäder","3 rum och kök","2020",5
"Håbo","specialbostäder","3 rum och kök","2021",5
"Håbo","specialbostäder","3 rum och kök","2022",5
"Håbo","specialbostäder","3 rum och kök","2023",5
"Håbo","specialbostäder","3 rum och kök","2024",5
"Håbo","specialbostäder","4 rum och kök","2013",0
"Håbo","specialbostäder","4 rum och kök","2014",0
"Håbo","specialbostäder","4 rum och kök","2015",0
"Håbo","specialbostäder","4 rum och kök","2016",0
"Håbo","specialbostäder","4 rum och kök","2017",0
"Håbo","specialbostäder","4 rum och kök","2018",0
"Håbo","specialbostäder","4 rum och kök","2019",0
"Håbo","specialbostäder","4 rum och kök","2020",0
"Håbo","specialbostäder","4 rum och kök","2021",0
"Håbo","specialbostäder","4 rum och kök","2022",0
"Håbo","specialbostäder","4 rum och kök","2023",0
"Håbo","specialbostäder","4 rum och kök","2024",0
"Håbo","specialbostäder","5 rum och kök","2013",0
"Håbo","specialbostäder","5 rum och kök","2014",0
"Håbo","specialbostäder","5 rum och kök","2015",0
"Håbo","specialbostäder","5 rum och kök","2016",0
"Håbo","specialbostäder","5 rum och kök","2017",0
"Håbo","specialbostäder","5 rum och kök","2018",0
"Håbo","specialbostäder","5 rum och kök","2019",0
"Håbo","specialbostäder","5 rum och kök","2020",0
"Håbo","specialbostäder","5 rum och kök","2021",0
"Håbo","specialbostäder","5 rum och kök","2022",0
"Håbo","specialbostäder","5 rum och kök","2023",0
"Håbo","specialbostäder","5 rum och kök","2024",0
"Håbo","specialbostäder","6 eller flera rum och kök","2013",0
"Håbo","specialbostäder","6 eller flera rum och kök","2014",0
"Håbo","specialbostäder","6 eller flera rum och kök","2015",0
"Håbo","specialbostäder","6 eller flera rum och kök","2016",0
"Håbo","specialbostäder","6 eller flera rum och kök","2017",0
"Håbo","specialbostäder","6 eller flera rum och kök","2018",0
"Håbo","specialbostäder","6 eller flera rum och kök","2019",0
"Håbo","specialbostäder","6 eller flera rum och kök","2020",0
"Håbo","specialbostäder","6 eller flera rum och kök","2021",0
"Håbo","specialbostäder","6 eller flera rum och kök","2022",0
"Håbo","specialbostäder","6 eller flera rum och kök","2023",0
"Håbo","specialbostäder","6 eller flera rum och kök","2024",0
"Håbo","specialbostäder","uppgift saknas","2013",0
"Håbo","specialbostäder","uppgift saknas","2014",0
"Håbo","specialbostäder","uppgift saknas","2015",0
"Håbo","specialbostäder","uppgift saknas","2016",0
"Håbo","specialbostäder","uppgift saknas","2017",0
"Håbo","specialbostäder","uppgift saknas","2018",0
"Håbo","specialbostäder","uppgift saknas","2019",0
"Håbo","specialbostäder","uppgift saknas","2020",0
"Håbo","specialbostäder","uppgift saknas","2021",0
"Håbo","specialbostäder","uppgift saknas","2022",0
"Håbo","specialbostäder","uppgift saknas","2023",0
"Håbo","specialbostäder","uppgift saknas","2024",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2013",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2014",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2015",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2016",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2017",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2018",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2019",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2020",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2021",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2022",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2023",0
"Älvkarleby","flerbostadshus","lägenheter utan köksutrustning","2024",0
"Älvkarleby","flerbostadshus","1 rum och kök","2013",202
"Älvkarleby","flerbostadshus","1 rum och kök","2014",202
"Älvkarleby","flerbostadshus","1 rum och kök","2015",202
"Älvkarleby","flerbostadshus","1 rum och kök","2016",202
"Älvkarleby","flerbostadshus","1 rum och kök","2017",202
"Älvkarleby","flerbostadshus","1 rum och kök","2018",202
"Älvkarleby","flerbostadshus","1 rum och kök","2019",202
"Älvkarleby","flerbostadshus","1 rum och kök","2020",203
"Älvkarleby","flerbostadshus","1 rum och kök","2021",203
"Älvkarleby","flerbostadshus","1 rum och kök","2022",213
"Älvkarleby","flerbostadshus","1 rum och kök","2023",213
"Älvkarleby","flerbostadshus","1 rum och kök","2024",213
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2013",49
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2014",49
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2015",49
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2016",49
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2017",49
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2018",51
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2019",51
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2020",51
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2021",54
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2022",54
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2023",54
"Älvkarleby","flerbostadshus","1 rum och kokvrå/kokskåp","2024",54
"Älvkarleby","flerbostadshus","2 rum och kök","2013",593
"Älvkarleby","flerbostadshus","2 rum och kök","2014",593
"Älvkarleby","flerbostadshus","2 rum och kök","2015",593
"Älvkarleby","flerbostadshus","2 rum och kök","2016",596
"Älvkarleby","flerbostadshus","2 rum och kök","2017",596
"Älvkarleby","flerbostadshus","2 rum och kök","2018",599
"Älvkarleby","flerbostadshus","2 rum och kök","2019",599
"Älvkarleby","flerbostadshus","2 rum och kök","2020",619
"Älvkarleby","flerbostadshus","2 rum och kök","2021",619
"Älvkarleby","flerbostadshus","2 rum och kök","2022",631
"Älvkarleby","flerbostadshus","2 rum och kök","2023",631
"Älvkarleby","flerbostadshus","2 rum och kök","2024",631
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2013",4
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2014",4
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2015",4
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2016",4
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2017",4
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2018",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2019",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2020",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2021",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2022",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2023",5
"Älvkarleby","flerbostadshus","2 eller flera rum och kokvrå/kokskåp","2024",5
"Älvkarleby","flerbostadshus","3 rum och kök","2013",303
"Älvkarleby","flerbostadshus","3 rum och kök","2014",303
"Älvkarleby","flerbostadshus","3 rum och kök","2015",303
"Älvkarleby","flerbostadshus","3 rum och kök","2016",305
"Älvkarleby","flerbostadshus","3 rum och kök","2017",305
"Älvkarleby","flerbostadshus","3 rum och kök","2018",308
"Älvkarleby","flerbostadshus","3 rum och kök","2019",310
"Älvkarleby","flerbostadshus","3 rum och kök","2020",330
"Älvkarleby","flerbostadshus","3 rum och kök","2021",328
"Älvkarleby","flerbostadshus","3 rum och kök","2022",332
"Älvkarleby","flerbostadshus","3 rum och kök","2023",332
"Älvkarleby","flerbostadshus","3 rum och kök","2024",332
"Älvkarleby","flerbostadshus","4 rum och kök","2013",40
"Älvkarleby","flerbostadshus","4 rum och kök","2014",40
"Älvkarleby","flerbostadshus","4 rum och kök","2015",40
"Älvkarleby","flerbostadshus","4 rum och kök","2016",40
"Älvkarleby","flerbostadshus","4 rum och kök","2017",40
"Älvkarleby","flerbostadshus","4 rum och kök","2018",40
"Älvkarleby","flerbostadshus","4 rum och kök","2019",41
"Älvkarleby","flerbostadshus","4 rum och kök","2020",41
"Älvkarleby","flerbostadshus","4 rum och kök","2021",39
"Älvkarleby","flerbostadshus","4 rum och kök","2022",42
"Älvkarleby","flerbostadshus","4 rum och kök","2023",42
"Älvkarleby","flerbostadshus","4 rum och kök","2024",42
"Älvkarleby","flerbostadshus","5 rum och kök","2013",4
"Älvkarleby","flerbostadshus","5 rum och kök","2014",4
"Älvkarleby","flerbostadshus","5 rum och kök","2015",4
"Älvkarleby","flerbostadshus","5 rum och kök","2016",4
"Älvkarleby","flerbostadshus","5 rum och kök","2017",4
"Älvkarleby","flerbostadshus","5 rum och kök","2018",4
"Älvkarleby","flerbostadshus","5 rum och kök","2019",4
"Älvkarleby","flerbostadshus","5 rum och kök","2020",4
"Älvkarleby","flerbostadshus","5 rum och kök","2021",4
"Älvkarleby","flerbostadshus","5 rum och kök","2022",4
"Älvkarleby","flerbostadshus","5 rum och kök","2023",4
"Älvkarleby","flerbostadshus","5 rum och kök","2024",4
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2013",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2014",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2015",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2016",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2017",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2018",1
"Älvkarleby","flerbostadshus","6 eller flera rum och kök","2019",1
