"region","hustyp","upplåtelseform","år","Antal"
"Älvkarleby","småhus","uppgift saknas","2003",0
"Älvkarleby","småhus","uppgift saknas","2004",0
"Älvkarleby","småhus","uppgift saknas","2005",0
"Älvkarleby","småhus","uppgift saknas","2006",0
"Älvkarleby","småhus","uppgift saknas","2007",0
"Älvkarleby","småhus","uppgift saknas","2008",0
"Älvkarleby","småhus","uppgift saknas","2009",0
"Älvkarleby","småhus","uppgift saknas","2010",0
"Älvkarleby","småhus","uppgift saknas","2011",0
"Älvkarleby","småhus","uppgift saknas","2012",0
"Älvkarleby","småhus","uppgift saknas","2013",1
"Älvkarleby","småhus","uppgift saknas","2014",1
"Älvkarleby","småhus","uppgift saknas","2015",1
"Älvkarleby","småhus","uppgift saknas","2016",2
"Älvkarleby","småhus","uppgift saknas","2017",2
"Älvkarleby","småhus","uppgift saknas","2018",2
"Älvkarleby","småhus","uppgift saknas","2019",2
"Älvkarleby","småhus","uppgift saknas","2020",2
"Älvkarleby","småhus","uppgift saknas","2021",2
"Älvkarleby","småhus","uppgift saknas","2022",2
"Älvkarleby","småhus","uppgift saknas","2023",2
"Älvkarleby","småhus","uppgift saknas","2024",2
"Älvkarleby","flerbostadshus","hyresrätt","1990",1519
"Älvkarleby","flerbostadshus","hyresrätt","1991",1521
"Älvkarleby","flerbostadshus","hyresrätt","1992",1519
"Älvkarleby","flerbostadshus","hyresrätt","1993",1522
"Älvkarleby","flerbostadshus","hyresrätt","1994",1520
"Älvkarleby","flerbostadshus","hyresrätt","1995",1543
"Älvkarleby","flerbostadshus","hyresrätt","1996",1452
"Älvkarleby","flerbostadshus","hyresrätt","1997",1449
"Älvkarleby","flerbostadshus","hyresrätt","1998",1447
"Älvkarleby","flerbostadshus","hyresrätt","1999",1438
"Älvkarleby","flerbostadshus","hyresrätt","2000",1438
"Älvkarleby","flerbostadshus","hyresrätt","2001",1395
"Älvkarleby","flerbostadshus","hyresrätt","2002",1392
"Älvkarleby","flerbostadshus","hyresrätt","2003",1390
"Älvkarleby","flerbostadshus","hyresrätt","2004",1365
"Älvkarleby","flerbostadshus","hyresrätt","2005",1379
"Älvkarleby","flerbostadshus","hyresrätt","2006",1376
"Älvkarleby","flerbostadshus","hyresrätt","2007",1374
"Älvkarleby","flerbostadshus","hyresrätt","2008",1371
"Älvkarleby","flerbostadshus","hyresrätt","2009",1369
"Älvkarleby","flerbostadshus","hyresrätt","2010",1336
"Älvkarleby","flerbostadshus","hyresrätt","2011",1322
"Älvkarleby","flerbostadshus","hyresrätt","2012",1319
"Älvkarleby","flerbostadshus","hyresrätt","2013",1068
"Älvkarleby","flerbostadshus","hyresrätt","2014",1068
"Älvkarleby","flerbostadshus","hyresrätt","2015",1068
"Älvkarleby","flerbostadshus","hyresrätt","2016",1073
"Älvkarleby","flerbostadshus","hyresrätt","2017",1073
"Älvkarleby","flerbostadshus","hyresrätt","2018",1082
"Älvkarleby","flerbostadshus","hyresrätt","2019",1085
"Älvkarleby","flerbostadshus","hyresrätt","2020",1126
"Älvkarleby","flerbostadshus","hyresrätt","2021",1125
"Älvkarleby","flerbostadshus","hyresrätt","2022",1154
"Älvkarleby","flerbostadshus","hyresrätt","2023",1154
"Älvkarleby","flerbostadshus","hyresrätt","2024",1154
"Älvkarleby","flerbostadshus","bostadsrätt","1990",157
"Älvkarleby","flerbostadshus","bostadsrätt","1991",154
"Älvkarleby","flerbostadshus","bostadsrätt","1992",154
"Älvkarleby","flerbostadshus","bostadsrätt","1993",153
"Älvkarleby","flerbostadshus","bostadsrätt","1994",153
"Älvkarleby","flerbostadshus","bostadsrätt","1995",153
"Älvkarleby","flerbostadshus","bostadsrätt","1996",153
"Älvkarleby","flerbostadshus","bostadsrätt","1997",153
"Älvkarleby","flerbostadshus","bostadsrätt","1998",153
"Älvkarleby","flerbostadshus","bostadsrätt","1999",152
"Älvkarleby","flerbostadshus","bostadsrätt","2000",147
"Älvkarleby","flerbostadshus","bostadsrätt","2001",147
"Älvkarleby","flerbostadshus","bostadsrätt","2002",147
"Älvkarleby","flerbostadshus","bostadsrätt","2003",147
"Älvkarleby","flerbostadshus","bostadsrätt","2004",146
"Älvkarleby","flerbostadshus","bostadsrätt","2005",146
"Älvkarleby","flerbostadshus","bostadsrätt","2006",146
"Älvkarleby","flerbostadshus","bostadsrätt","2007",146
"Älvkarleby","flerbostadshus","bostadsrätt","2008",146
"Älvkarleby","flerbostadshus","bostadsrätt","2009",146
"Älvkarleby","flerbostadshus","bostadsrätt","2010",145
"Älvkarleby","flerbostadshus","bostadsrätt","2011",145
"Älvkarleby","flerbostadshus","bostadsrätt","2012",145
"Älvkarleby","flerbostadshus","bostadsrätt","2013",145
"Älvkarleby","flerbostadshus","bostadsrätt","2014",145
"Älvkarleby","flerbostadshus","bostadsrätt","2015",145
"Älvkarleby","flerbostadshus","bostadsrätt","2016",145
"Älvkarleby","flerbostadshus","bostadsrätt","2017",145
"Älvkarleby","flerbostadshus","bostadsrätt","2018",145
"Älvkarleby","flerbostadshus","bostadsrätt","2019",145
"Älvkarleby","flerbostadshus","bostadsrätt","2020",145
"Älvkarleby","flerbostadshus","bostadsrätt","2021",145
"Älvkarleby","flerbostadshus","bostadsrätt","2022",145
"Älvkarleby","flerbostadshus","bostadsrätt","2023",145
"Älvkarleby","flerbostadshus","bostadsrätt","2024",145
"Älvkarleby","flerbostadshus","äganderätt","1990",0
"Älvkarleby","flerbostadshus","äganderätt","1991",0
"Älvkarleby","flerbostadshus","äganderätt","1992",0
"Älvkarleby","flerbostadshus","äganderätt","1993",0
"Älvkarleby","flerbostadshus","äganderätt","1994",0
"Älvkarleby","flerbostadshus","äganderätt","1995",0
"Älvkarleby","flerbostadshus","äganderätt","1996",0
"Älvkarleby","flerbostadshus","äganderätt","1997",0
"Älvkarleby","flerbostadshus","äganderätt","1998",0
"Älvkarleby","flerbostadshus","äganderätt","1999",0
"Älvkarleby","flerbostadshus","äganderätt","2000",0
"Älvkarleby","flerbostadshus","äganderätt","2001",0
"Älvkarleby","flerbostadshus","äganderätt","2002",0
"Älvkarleby","flerbostadshus","äganderätt","2003",0
"Älvkarleby","flerbostadshus","äganderätt","2004",0
"Älvkarleby","flerbostadshus","äganderätt","2005",0
"Älvkarleby","flerbostadshus","äganderätt","2006",0
"Älvkarleby","flerbostadshus","äganderätt","2007",0
"Älvkarleby","flerbostadshus","äganderätt","2008",0
"Älvkarleby","flerbostadshus","äganderätt","2009",0
"Älvkarleby","flerbostadshus","äganderätt","2010",0
"Älvkarleby","flerbostadshus","äganderätt","2011",0
"Älvkarleby","flerbostadshus","äganderätt","2012",0
"Älvkarleby","flerbostadshus","äganderätt","2013",0
"Älvkarleby","flerbostadshus","äganderätt","2014",0
"Älvkarleby","flerbostadshus","äganderätt","2015",0
"Älvkarleby","flerbostadshus","äganderätt","2016",0
"Älvkarleby","flerbostadshus","äganderätt","2017",0
"Älvkarleby","flerbostadshus","äganderätt","2018",0
"Älvkarleby","flerbostadshus","äganderätt","2019",0
"Älvkarleby","flerbostadshus","äganderätt","2020",0
"Älvkarleby","flerbostadshus","äganderätt","2021",0
"Älvkarleby","flerbostadshus","äganderätt","2022",0
"Älvkarleby","flerbostadshus","äganderätt","2023",0
"Älvkarleby","flerbostadshus","äganderätt","2024",0
"Älvkarleby","flerbostadshus","uppgift saknas","1990",0
"Älvkarleby","flerbostadshus","uppgift saknas","1991",0
"Älvkarleby","flerbostadshus","uppgift saknas","1992",0
"Älvkarleby","flerbostadshus","uppgift saknas","1993",0
"Älvkarleby","flerbostadshus","uppgift saknas","1994",0
"Älvkarleby","flerbostadshus","uppgift saknas","1995",0
"Älvkarleby","flerbostadshus","uppgift saknas","1996",0
"Älvkarleby","flerbostadshus","uppgift saknas","1997",0
"Älvkarleby","flerbostadshus","uppgift saknas","1998",0
"Älvkarleby","flerbostadshus","uppgift saknas","1999",0
"Älvkarleby","flerbostadshus","uppgift saknas","2000",0
"Älvkarleby","flerbostadshus","uppgift saknas","2001",0
"Älvkarleby","flerbostadshus","uppgift saknas","2002",0
"Älvkarleby","flerbostadshus","uppgift saknas","2003",0
"Älvkarleby","flerbostadshus","uppgift saknas","2004",0
"Älvkarleby","flerbostadshus","uppgift saknas","2005",0
"Älvkarleby","flerbostadshus","uppgift saknas","2006",0
"Älvkarleby","flerbostadshus","uppgift saknas","2007",0
"Älvkarleby","flerbostadshus","uppgift saknas","2008",0
"Älvkarleby","flerbostadshus","uppgift saknas","2009",0
"Älvkarleby","flerbostadshus","uppgift saknas","2010",0
"Älvkarleby","flerbostadshus","uppgift saknas","2011",0
"Älvkarleby","flerbostadshus","uppgift saknas","2012",0
"Älvkarleby","flerbostadshus","uppgift saknas","2013",0
"Älvkarleby","flerbostadshus","uppgift saknas","2014",0
"Älvkarleby","flerbostadshus","uppgift saknas","2015",0
"Älvkarleby","flerbostadshus","uppgift saknas","2016",0
"Älvkarleby","flerbostadshus","uppgift saknas","2017",0
"Älvkarleby","flerbostadshus","uppgift saknas","2018",0
"Älvkarleby","flerbostadshus","uppgift saknas","2019",0
"Älvkarleby","flerbostadshus","uppgift saknas","2020",0
"Älvkarleby","flerbostadshus","uppgift saknas","2021",0
"Älvkarleby","flerbostadshus","uppgift saknas","2022",0
"Älvkarleby","flerbostadshus","uppgift saknas","2023",0
"Älvkarleby","flerbostadshus","uppgift saknas","2024",0
"Älvkarleby","övriga hus","hyresrätt","1990",0
"Älvkarleby","övriga hus","hyresrätt","1991",0
"Älvkarleby","övriga hus","hyresrätt","1992",0
"Älvkarleby","övriga hus","hyresrätt","1993",0
"Älvkarleby","övriga hus","hyresrätt","1994",0
"Älvkarleby","övriga hus","hyresrätt","1995",0
"Älvkarleby","övriga hus","hyresrätt","1996",0
"Älvkarleby","övriga hus","hyresrätt","1997",0
"Älvkarleby","övriga hus","hyresrätt","1998",0
"Älvkarleby","övriga hus","hyresrätt","1999",0
"Älvkarleby","övriga hus","hyresrätt","2000",0
"Älvkarleby","övriga hus","hyresrätt","2001",0
"Älvkarleby","övriga hus","hyresrätt","2002",0
"Älvkarleby","övriga hus","hyresrätt","2003",0
"Älvkarleby","övriga hus","hyresrätt","2004",0
"Älvkarleby","övriga hus","hyresrätt","2005",0
"Älvkarleby","övriga hus","hyresrätt","2006",0
"Älvkarleby","övriga hus","hyresrätt","2007",0
"Älvkarleby","övriga hus","hyresrätt","2008",0
"Älvkarleby","övriga hus","hyresrätt","2009",0
"Älvkarleby","övriga hus","hyresrätt","2010",0
"Älvkarleby","övriga hus","hyresrätt","2011",0
"Älvkarleby","övriga hus","hyresrätt","2012",0
"Älvkarleby","övriga hus","hyresrätt","2013",13
"Älvkarleby","övriga hus","hyresrätt","2014",13
"Älvkarleby","övriga hus","hyresrätt","2015",18
"Älvkarleby","övriga hus","hyresrätt","2016",16
"Älvkarleby","övriga hus","hyresrätt","2017",16
"Älvkarleby","övriga hus","hyresrätt","2018",16
"Älvkarleby","övriga hus","hyresrätt","2019",16
"Älvkarleby","övriga hus","hyresrätt","2020",16
"Älvkarleby","övriga hus","hyresrätt","2021",18
"Älvkarleby","övriga hus","hyresrätt","2022",22
"Älvkarleby","övriga hus","hyresrätt","2023",22
"Älvkarleby","övriga hus","hyresrätt","2024",22
"Älvkarleby","övriga hus","bostadsrätt","1990",0
"Älvkarleby","övriga hus","bostadsrätt","1991",0
"Älvkarleby","övriga hus","bostadsrätt","1992",0
"Älvkarleby","övriga hus","bostadsrätt","1993",0
"Älvkarleby","övriga hus","bostadsrätt","1994",0
"Älvkarleby","övriga hus","bostadsrätt","1995",0
"Älvkarleby","övriga hus","bostadsrätt","1996",0
"Älvkarleby","övriga hus","bostadsrätt","1997",0
"Älvkarleby","övriga hus","bostadsrätt","1998",0
"Älvkarleby","övriga hus","bostadsrätt","1999",0
"Älvkarleby","övriga hus","bostadsrätt","2000",0
"Älvkarleby","övriga hus","bostadsrätt","2001",0
"Älvkarleby","övriga hus","bostadsrätt","2002",0
"Älvkarleby","övriga hus","bostadsrätt","2003",0
"Älvkarleby","övriga hus","bostadsrätt","2004",0
"Älvkarleby","övriga hus","bostadsrätt","2005",0
"Älvkarleby","övriga hus","bostadsrätt","2006",0
"Älvkarleby","övriga hus","bostadsrätt","2007",0
"Älvkarleby","övriga hus","bostadsrätt","2008",0
"Älvkarleby","övriga hus","bostadsrätt","2009",0
"Älvkarleby","övriga hus","bostadsrätt","2010",0
"Älvkarleby","övriga hus","bostadsrätt","2011",0
"Älvkarleby","övriga hus","bostadsrätt","2012",0
"Älvkarleby","övriga hus","bostadsrätt","2013",0
"Älvkarleby","övriga hus","bostadsrätt","2014",0
"Älvkarleby","övriga hus","bostadsrätt","2015",0
"Älvkarleby","övriga hus","bostadsrätt","2016",0
"Älvkarleby","övriga hus","bostadsrätt","2017",0
"Älvkarleby","övriga hus","bostadsrätt","2018",0
"Älvkarleby","övriga hus","bostadsrätt","2019",0
"Älvkarleby","övriga hus","bostadsrätt","2020",0
